index	case	outcome	status	exit_code	duration_ms	message
10794	KHR-GL46.pixelstoragemodes.teximage3d.rgb10a2.0_0_0	pass	Pass	0	328	Pass
10795	KHR-GL46.pixelstoragemodes.teximage3d.rgb10a2.16_0_0	pass	Pass	0	330	Pass
10796	KHR-GL46.pixelstoragemodes.teximage3d.rgb10a2.16_16_0	pass	Pass	0	380	Pass
10797	KHR-GL46.pixelstoragemodes.teximage3d.rgb10a2.16_16_1	pass	Pass	0	323	Pass
10798	KHR-GL46.pixelstoragemodes.teximage3d.rgb10a2.16_16_4	pass	Pass	0	330	Pass
10799	KHR-GL46.pixelstoragemodes.teximage3d.rgb10a2.16_1_0	pass	Pass	0	330	Pass
10800	KHR-GL46.pixelstoragemodes.teximage3d.rgb10a2.16_1_1	pass	Pass	0	326	Pass
10801	KHR-GL46.pixelstoragemodes.teximage3d.rgb10a2.1_0_0	pass	Pass	0	380	Pass
10802	KHR-GL46.pixelstoragemodes.teximage3d.rgb10a2.1_1_0	pass	Pass	0	330	Pass
10803	KHR-GL46.pixelstoragemodes.teximage3d.rgb10a2.1_1_1	pass	Pass	0	330	Pass
10804	KHR-GL46.pixelstoragemodes.teximage3d.rgb10a2ui.0_0_0	pass	Pass	0	323	Pass
10805	KHR-GL46.pixelstoragemodes.teximage3d.rgb10a2ui.16_0_0	pass	Pass	0	387	Pass
10806	KHR-GL46.pixelstoragemodes.teximage3d.rgb10a2ui.16_16_0	pass	Pass	0	330	Pass
10807	KHR-GL46.pixelstoragemodes.teximage3d.rgb10a2ui.16_16_1	pass	Pass	0	321	Pass
10808	KHR-GL46.pixelstoragemodes.teximage3d.rgb10a2ui.16_16_4	pass	Pass	0	324	Pass
10809	KHR-GL46.pixelstoragemodes.teximage3d.rgb10a2ui.16_1_0	pass	Pass	0	323	Pass
10810	KHR-GL46.pixelstoragemodes.teximage3d.rgb10a2ui.16_1_1	pass	Pass	0	319	Pass
10811	KHR-GL46.pixelstoragemodes.teximage3d.rgb10a2ui.1_0_0	pass	Pass	0	330	Pass
10812	KHR-GL46.pixelstoragemodes.teximage3d.rgb10a2ui.1_1_0	pass	Pass	0	330	Pass
10813	KHR-GL46.pixelstoragemodes.teximage3d.rgb10a2ui.1_1_1	pass	Pass	0	358	Pass
10814	KHR-GL46.pixelstoragemodes.teximage3d.rgb16f.0_0_0	pass	Pass	0	323	Pass
10815	KHR-GL46.pixelstoragemodes.teximage3d.rgb16f.16_0_0	pass	Pass	0	320	Pass
10816	KHR-GL46.pixelstoragemodes.teximage3d.rgb16f.16_16_0	pass	Pass	0	325	Pass
10817	KHR-GL46.pixelstoragemodes.teximage3d.rgb16f.16_16_1	pass	Pass	0	330	Pass
10818	KHR-GL46.pixelstoragemodes.teximage3d.rgb16f.16_16_4	pass	Pass	0	319	Pass
10819	KHR-GL46.pixelstoragemodes.teximage3d.rgb16f.16_1_0	pass	Pass	0	327	Pass
10820	KHR-GL46.pixelstoragemodes.teximage3d.rgb16f.16_1_1	pass	Pass	0	313	Pass
10821	KHR-GL46.pixelstoragemodes.teximage3d.rgb16f.1_0_0	pass	Pass	0	330	Pass
10822	KHR-GL46.pixelstoragemodes.teximage3d.rgb16f.1_1_0	pass	Pass	0	330	Pass
10823	KHR-GL46.pixelstoragemodes.teximage3d.rgb16f.1_1_1	pass	Pass	0	315	Pass
10824	KHR-GL46.pixelstoragemodes.teximage3d.rgb16i.0_0_0	pass	Pass	0	322	Pass
10825	KHR-GL46.pixelstoragemodes.teximage3d.rgb16i.16_0_0	pass	Pass	0	330	Pass
10826	KHR-GL46.pixelstoragemodes.teximage3d.rgb16i.16_16_0	pass	Pass	0	330	Pass
10827	KHR-GL46.pixelstoragemodes.teximage3d.rgb16i.16_16_1	pass	Pass	0	326	Pass
10828	KHR-GL46.pixelstoragemodes.teximage3d.rgb16i.16_16_4	pass	Pass	0	378	Pass
10829	KHR-GL46.pixelstoragemodes.teximage3d.rgb16i.16_1_0	pass	Pass	0	319	Pass
10830	KHR-GL46.pixelstoragemodes.teximage3d.rgb16i.16_1_1	pass	Pass	0	385	Pass
10831	KHR-GL46.pixelstoragemodes.teximage3d.rgb16i.1_0_0	pass	Pass	0	327	Pass
10832	KHR-GL46.pixelstoragemodes.teximage3d.rgb16i.1_1_0	pass	Pass	0	324	Pass
10833	KHR-GL46.pixelstoragemodes.teximage3d.rgb16i.1_1_1	pass	Pass	0	323	Pass
10834	KHR-GL46.pixelstoragemodes.teximage3d.rgb16ui.0_0_0	pass	Pass	0	375	Pass
10835	KHR-GL46.pixelstoragemodes.teximage3d.rgb16ui.16_0_0	pass	Pass	0	330	Pass
10836	KHR-GL46.pixelstoragemodes.teximage3d.rgb16ui.16_16_0	pass	Pass	0	324	Pass
10837	KHR-GL46.pixelstoragemodes.teximage3d.rgb16ui.16_16_1	pass	Pass	0	324	Pass
10838	KHR-GL46.pixelstoragemodes.teximage3d.rgb16ui.16_16_4	pass	Pass	0	327	Pass
10839	KHR-GL46.pixelstoragemodes.teximage3d.rgb16ui.16_1_0	pass	Pass	0	330	Pass
10840	KHR-GL46.pixelstoragemodes.teximage3d.rgb16ui.16_1_1	pass	Pass	0	330	Pass
10841	KHR-GL46.pixelstoragemodes.teximage3d.rgb16ui.1_0_0	pass	Pass	0	329	Pass
10842	KHR-GL46.pixelstoragemodes.teximage3d.rgb16ui.1_1_0	pass	Pass	0	330	Pass
10843	KHR-GL46.pixelstoragemodes.teximage3d.rgb16ui.1_1_1	pass	Pass	0	330	Pass
10844	KHR-GL46.pixelstoragemodes.teximage3d.rgb32f.0_0_0	pass	Pass	0	325	Pass
10845	KHR-GL46.pixelstoragemodes.teximage3d.rgb32f.16_0_0	pass	Pass	0	330	Pass
10846	KHR-GL46.pixelstoragemodes.teximage3d.rgb32f.16_16_0	pass	Pass	0	321	Pass
10847	KHR-GL46.pixelstoragemodes.teximage3d.rgb32f.16_16_1	pass	Pass	0	316	Pass
10848	KHR-GL46.pixelstoragemodes.teximage3d.rgb32f.16_16_4	pass	Pass	0	319	Pass
10849	KHR-GL46.pixelstoragemodes.teximage3d.rgb32f.16_1_0	pass	Pass	0	328	Pass
10850	KHR-GL46.pixelstoragemodes.teximage3d.rgb32f.16_1_1	pass	Pass	0	330	Pass
10851	KHR-GL46.pixelstoragemodes.teximage3d.rgb32f.1_0_0	pass	Pass	0	328	Pass
10852	KHR-GL46.pixelstoragemodes.teximage3d.rgb32f.1_1_0	pass	Pass	0	330	Pass
10853	KHR-GL46.pixelstoragemodes.teximage3d.rgb32f.1_1_1	pass	Pass	0	330	Pass
10854	KHR-GL46.pixelstoragemodes.teximage3d.rgb32i.0_0_0	pass	Pass	0	326	Pass
10855	KHR-GL46.pixelstoragemodes.teximage3d.rgb32i.16_0_0	pass	Pass	0	321	Pass
10856	KHR-GL46.pixelstoragemodes.teximage3d.rgb32i.16_16_0	pass	Pass	0	327	Pass
10857	KHR-GL46.pixelstoragemodes.teximage3d.rgb32i.16_16_1	pass	Pass	0	329	Pass
10858	KHR-GL46.pixelstoragemodes.teximage3d.rgb32i.16_16_4	pass	Pass	0	330	Pass
10859	KHR-GL46.pixelstoragemodes.teximage3d.rgb32i.16_1_0	pass	Pass	0	328	Pass
10860	KHR-GL46.pixelstoragemodes.teximage3d.rgb32i.16_1_1	pass	Pass	0	330	Pass
10861	KHR-GL46.pixelstoragemodes.teximage3d.rgb32i.1_0_0	pass	Pass	0	440	Pass
10862	KHR-GL46.pixelstoragemodes.teximage3d.rgb32i.1_1_0	pass	Pass	0	382	Pass
10863	KHR-GL46.pixelstoragemodes.teximage3d.rgb32i.1_1_1	pass	Pass	0	325	Pass
10864	KHR-GL46.pixelstoragemodes.teximage3d.rgb32ui.0_0_0	pass	Pass	0	329	Pass
10865	KHR-GL46.pixelstoragemodes.teximage3d.rgb32ui.16_0_0	pass	Pass	0	328	Pass
10866	KHR-GL46.pixelstoragemodes.teximage3d.rgb32ui.16_16_0	pass	Pass	0	315	Pass
10867	KHR-GL46.pixelstoragemodes.teximage3d.rgb32ui.16_16_1	pass	Pass	0	317	Pass
10868	KHR-GL46.pixelstoragemodes.teximage3d.rgb32ui.16_16_4	pass	Pass	0	324	Pass
10869	KHR-GL46.pixelstoragemodes.teximage3d.rgb32ui.16_1_0	pass	Pass	0	330	Pass
10870	KHR-GL46.pixelstoragemodes.teximage3d.rgb32ui.16_1_1	pass	Pass	0	324	Pass
10871	KHR-GL46.pixelstoragemodes.teximage3d.rgb32ui.1_0_0	pass	Pass	0	330	Pass
10872	KHR-GL46.pixelstoragemodes.teximage3d.rgb32ui.1_1_0	pass	Pass	0	324	Pass
10873	KHR-GL46.pixelstoragemodes.teximage3d.rgb32ui.1_1_1	pass	Pass	0	329	Pass
10874	KHR-GL46.pixelstoragemodes.teximage3d.rgb565.0_0_0	fail	Fail	1	330	Fail
10875	KHR-GL46.pixelstoragemodes.teximage3d.rgb565.16_0_0	fail	Fail	1	329	Fail
10876	KHR-GL46.pixelstoragemodes.teximage3d.rgb565.16_16_0	fail	Fail	1	316	Fail
10877	KHR-GL46.pixelstoragemodes.teximage3d.rgb565.16_16_1	fail	Fail	1	330	Fail
10878	KHR-GL46.pixelstoragemodes.teximage3d.rgb565.16_16_4	fail	Fail	1	325	Fail
10879	KHR-GL46.pixelstoragemodes.teximage3d.rgb565.16_1_0	fail	Fail	1	324	Fail
10880	KHR-GL46.pixelstoragemodes.teximage3d.rgb565.16_1_1	fail	Fail	1	325	Fail
10881	KHR-GL46.pixelstoragemodes.teximage3d.rgb565.1_0_0	fail	Fail	1	323	Fail
10882	KHR-GL46.pixelstoragemodes.teximage3d.rgb565.1_1_0	fail	Fail	1	330	Fail
10883	KHR-GL46.pixelstoragemodes.teximage3d.rgb565.1_1_1	fail	Fail	1	316	Fail
10884	KHR-GL46.pixelstoragemodes.teximage3d.rgb5a1.0_0_0	pass	Pass	0	325	Pass
10885	KHR-GL46.pixelstoragemodes.teximage3d.rgb5a1.16_0_0	pass	Pass	0	314	Pass
10886	KHR-GL46.pixelstoragemodes.teximage3d.rgb5a1.16_16_0	pass	Pass	0	326	Pass
10887	KHR-GL46.pixelstoragemodes.teximage3d.rgb5a1.16_16_1	pass	Pass	0	327	Pass
10888	KHR-GL46.pixelstoragemodes.teximage3d.rgb5a1.16_16_4	pass	Pass	0	330	Pass
10889	KHR-GL46.pixelstoragemodes.teximage3d.rgb5a1.16_1_0	pass	Pass	0	330	Pass
10890	KHR-GL46.pixelstoragemodes.teximage3d.rgb5a1.16_1_1	pass	Pass	0	329	Pass
10891	KHR-GL46.pixelstoragemodes.teximage3d.rgb5a1.1_0_0	pass	Pass	0	330	Pass
10892	KHR-GL46.pixelstoragemodes.teximage3d.rgb5a1.1_1_0	pass	Pass	0	330	Pass
10893	KHR-GL46.pixelstoragemodes.teximage3d.rgb5a1.1_1_1	pass	Pass	0	330	Pass
10894	KHR-GL46.pixelstoragemodes.teximage3d.rgb8.0_0_0	pass	Pass	0	327	Pass
10895	KHR-GL46.pixelstoragemodes.teximage3d.rgb8.16_0_0	pass	Pass	0	327	Pass
10896	KHR-GL46.pixelstoragemodes.teximage3d.rgb8.16_16_0	pass	Pass	0	329	Pass
10897	KHR-GL46.pixelstoragemodes.teximage3d.rgb8.16_16_1	pass	Pass	0	328	Pass
10898	KHR-GL46.pixelstoragemodes.teximage3d.rgb8.16_16_4	pass	Pass	0	319	Pass
10899	KHR-GL46.pixelstoragemodes.teximage3d.rgb8.16_1_0	pass	Pass	0	321	Pass
10900	KHR-GL46.pixelstoragemodes.teximage3d.rgb8.16_1_1	pass	Pass	0	370	Pass
10901	KHR-GL46.pixelstoragemodes.teximage3d.rgb8.1_0_0	pass	Pass	0	330	Pass
10902	KHR-GL46.pixelstoragemodes.teximage3d.rgb8.1_1_0	pass	Pass	0	329	Pass
10903	KHR-GL46.pixelstoragemodes.teximage3d.rgb8.1_1_1	pass	Pass	0	330	Pass
10904	KHR-GL46.pixelstoragemodes.teximage3d.rgb8i.0_0_0	pass	Pass	0	322	Pass
10905	KHR-GL46.pixelstoragemodes.teximage3d.rgb8i.16_0_0	pass	Pass	0	330	Pass
10906	KHR-GL46.pixelstoragemodes.teximage3d.rgb8i.16_16_0	pass	Pass	0	329	Pass
10907	KHR-GL46.pixelstoragemodes.teximage3d.rgb8i.16_16_1	pass	Pass	0	324	Pass
10908	KHR-GL46.pixelstoragemodes.teximage3d.rgb8i.16_16_4	pass	Pass	0	372	Pass
10909	KHR-GL46.pixelstoragemodes.teximage3d.rgb8i.16_1_0	pass	Pass	0	330	Pass
10910	KHR-GL46.pixelstoragemodes.teximage3d.rgb8i.16_1_1	pass	Pass	0	380	Pass
10911	KHR-GL46.pixelstoragemodes.teximage3d.rgb8i.1_0_0	pass	Pass	0	356	Pass
10912	KHR-GL46.pixelstoragemodes.teximage3d.rgb8i.1_1_0	pass	Pass	0	327	Pass
10913	KHR-GL46.pixelstoragemodes.teximage3d.rgb8i.1_1_1	pass	Pass	0	330	Pass
10914	KHR-GL46.pixelstoragemodes.teximage3d.rgb8snorm.0_0_0	pass	Pass	0	322	Pass
10915	KHR-GL46.pixelstoragemodes.teximage3d.rgb8snorm.16_0_0	pass	Pass	0	326	Pass
10916	KHR-GL46.pixelstoragemodes.teximage3d.rgb8snorm.16_16_0	pass	Pass	0	330	Pass
10917	KHR-GL46.pixelstoragemodes.teximage3d.rgb8snorm.16_16_1	pass	Pass	0	327	Pass
10918	KHR-GL46.pixelstoragemodes.teximage3d.rgb8snorm.16_16_4	pass	Pass	0	328	Pass
10919	KHR-GL46.pixelstoragemodes.teximage3d.rgb8snorm.16_1_0	pass	Pass	0	327	Pass
10920	KHR-GL46.pixelstoragemodes.teximage3d.rgb8snorm.16_1_1	pass	Pass	0	322	Pass
10921	KHR-GL46.pixelstoragemodes.teximage3d.rgb8snorm.1_0_0	pass	Pass	0	328	Pass
10922	KHR-GL46.pixelstoragemodes.teximage3d.rgb8snorm.1_1_0	pass	Pass	0	326	Pass
10923	KHR-GL46.pixelstoragemodes.teximage3d.rgb8snorm.1_1_1	pass	Pass	0	321	Pass
10924	KHR-GL46.pixelstoragemodes.teximage3d.rgb8ui.0_0_0	pass	Pass	0	321	Pass
10925	KHR-GL46.pixelstoragemodes.teximage3d.rgb8ui.16_0_0	pass	Pass	0	328	Pass
10926	KHR-GL46.pixelstoragemodes.teximage3d.rgb8ui.16_16_0	pass	Pass	0	326	Pass
10927	KHR-GL46.pixelstoragemodes.teximage3d.rgb8ui.16_16_1	pass	Pass	0	328	Pass
10928	KHR-GL46.pixelstoragemodes.teximage3d.rgb8ui.16_16_4	pass	Pass	0	330	Pass
10929	KHR-GL46.pixelstoragemodes.teximage3d.rgb8ui.16_1_0	pass	Pass	0	330	Pass
10930	KHR-GL46.pixelstoragemodes.teximage3d.rgb8ui.16_1_1	pass	Pass	0	326	Pass
10931	KHR-GL46.pixelstoragemodes.teximage3d.rgb8ui.1_0_0	pass	Pass	0	329	Pass
10932	KHR-GL46.pixelstoragemodes.teximage3d.rgb8ui.1_1_0	pass	Pass	0	320	Pass
10933	KHR-GL46.pixelstoragemodes.teximage3d.rgb8ui.1_1_1	pass	Pass	0	328	Pass
10934	KHR-GL46.pixelstoragemodes.teximage3d.rgba16f.0_0_0	pass	Pass	0	326	Pass
10935	KHR-GL46.pixelstoragemodes.teximage3d.rgba16f.16_0_0	pass	Pass	0	330	Pass
10936	KHR-GL46.pixelstoragemodes.teximage3d.rgba16f.16_16_0	pass	Pass	0	330	Pass
10937	KHR-GL46.pixelstoragemodes.teximage3d.rgba16f.16_16_1	pass	Pass	0	318	Pass
10938	KHR-GL46.pixelstoragemodes.teximage3d.rgba16f.16_16_4	pass	Pass	0	374	Pass
10939	KHR-GL46.pixelstoragemodes.teximage3d.rgba16f.16_1_0	pass	Pass	0	322	Pass
10940	KHR-GL46.pixelstoragemodes.teximage3d.rgba16f.16_1_1	pass	Pass	0	325	Pass
10941	KHR-GL46.pixelstoragemodes.teximage3d.rgba16f.1_0_0	pass	Pass	0	330	Pass
10942	KHR-GL46.pixelstoragemodes.teximage3d.rgba16f.1_1_0	pass	Pass	0	326	Pass
10943	KHR-GL46.pixelstoragemodes.teximage3d.rgba16f.1_1_1	pass	Pass	0	330	Pass
10944	KHR-GL46.pixelstoragemodes.teximage3d.rgba16i.0_0_0	pass	Pass	0	319	Pass
10945	KHR-GL46.pixelstoragemodes.teximage3d.rgba16i.16_0_0	pass	Pass	0	328	Pass
10946	KHR-GL46.pixelstoragemodes.teximage3d.rgba16i.16_16_0	pass	Pass	0	330	Pass
10947	KHR-GL46.pixelstoragemodes.teximage3d.rgba16i.16_16_1	pass	Pass	0	330	Pass
10948	KHR-GL46.pixelstoragemodes.teximage3d.rgba16i.16_16_4	pass	Pass	0	324	Pass
10949	KHR-GL46.pixelstoragemodes.teximage3d.rgba16i.16_1_0	pass	Pass	0	322	Pass
10950	KHR-GL46.pixelstoragemodes.teximage3d.rgba16i.16_1_1	pass	Pass	0	379	Pass
10951	KHR-GL46.pixelstoragemodes.teximage3d.rgba16i.1_0_0	pass	Pass	0	330	Pass
10952	KHR-GL46.pixelstoragemodes.teximage3d.rgba16i.1_1_0	pass	Pass	0	325	Pass
10953	KHR-GL46.pixelstoragemodes.teximage3d.rgba16i.1_1_1	pass	Pass	0	330	Pass
10954	KHR-GL46.pixelstoragemodes.teximage3d.rgba16ui.0_0_0	pass	Pass	0	320	Pass
10955	KHR-GL46.pixelstoragemodes.teximage3d.rgba16ui.16_0_0	pass	Pass	0	390	Pass
10956	KHR-GL46.pixelstoragemodes.teximage3d.rgba16ui.16_16_0	pass	Pass	0	320	Pass
10957	KHR-GL46.pixelstoragemodes.teximage3d.rgba16ui.16_16_1	pass	Pass	0	371	Pass
10958	KHR-GL46.pixelstoragemodes.teximage3d.rgba16ui.16_16_4	pass	Pass	0	330	Pass
10959	KHR-GL46.pixelstoragemodes.teximage3d.rgba16ui.16_1_0	pass	Pass	0	328	Pass
10960	KHR-GL46.pixelstoragemodes.teximage3d.rgba16ui.16_1_1	pass	Pass	0	320	Pass
10961	KHR-GL46.pixelstoragemodes.teximage3d.rgba16ui.1_0_0	pass	Pass	0	329	Pass
10962	KHR-GL46.pixelstoragemodes.teximage3d.rgba16ui.1_1_0	pass	Pass	0	325	Pass
10963	KHR-GL46.pixelstoragemodes.teximage3d.rgba16ui.1_1_1	pass	Pass	0	318	Pass
10964	KHR-GL46.pixelstoragemodes.teximage3d.rgba32f.0_0_0	pass	Pass	0	378	Pass
10965	KHR-GL46.pixelstoragemodes.teximage3d.rgba32f.16_0_0	pass	Pass	0	320	Pass
10966	KHR-GL46.pixelstoragemodes.teximage3d.rgba32f.16_16_0	pass	Pass	0	324	Pass
10967	KHR-GL46.pixelstoragemodes.teximage3d.rgba32f.16_16_1	pass	Pass	0	321	Pass
10968	KHR-GL46.pixelstoragemodes.teximage3d.rgba32f.16_16_4	pass	Pass	0	328	Pass
10969	KHR-GL46.pixelstoragemodes.teximage3d.rgba32f.16_1_0	pass	Pass	0	329	Pass
10970	KHR-GL46.pixelstoragemodes.teximage3d.rgba32f.16_1_1	pass	Pass	0	328	Pass
10971	KHR-GL46.pixelstoragemodes.teximage3d.rgba32f.1_0_0	pass	Pass	0	311	Pass
10972	KHR-GL46.pixelstoragemodes.teximage3d.rgba32f.1_1_0	pass	Pass	0	322	Pass
10973	KHR-GL46.pixelstoragemodes.teximage3d.rgba32f.1_1_1	pass	Pass	0	330	Pass
10974	KHR-GL46.pixelstoragemodes.teximage3d.rgba32i.0_0_0	pass	Pass	0	321	Pass
10975	KHR-GL46.pixelstoragemodes.teximage3d.rgba32i.16_0_0	pass	Pass	0	327	Pass
10976	KHR-GL46.pixelstoragemodes.teximage3d.rgba32i.16_16_0	pass	Pass	0	324	Pass
10977	KHR-GL46.pixelstoragemodes.teximage3d.rgba32i.16_16_1	pass	Pass	0	330	Pass
10978	KHR-GL46.pixelstoragemodes.teximage3d.rgba32i.16_16_4	pass	Pass	0	330	Pass
10979	KHR-GL46.pixelstoragemodes.teximage3d.rgba32i.16_1_0	pass	Pass	0	330	Pass
10980	KHR-GL46.pixelstoragemodes.teximage3d.rgba32i.16_1_1	pass	Pass	0	324	Pass
10981	KHR-GL46.pixelstoragemodes.teximage3d.rgba32i.1_0_0	pass	Pass	0	330	Pass
10982	KHR-GL46.pixelstoragemodes.teximage3d.rgba32i.1_1_0	pass	Pass	0	330	Pass
10983	KHR-GL46.pixelstoragemodes.teximage3d.rgba32i.1_1_1	pass	Pass	0	326	Pass
10984	KHR-GL46.pixelstoragemodes.teximage3d.rgba32ui.0_0_0	pass	Pass	0	324	Pass
10985	KHR-GL46.pixelstoragemodes.teximage3d.rgba32ui.16_0_0	pass	Pass	0	328	Pass
10986	KHR-GL46.pixelstoragemodes.teximage3d.rgba32ui.16_16_0	pass	Pass	0	330	Pass
10987	KHR-GL46.pixelstoragemodes.teximage3d.rgba32ui.16_16_1	pass	Pass	0	330	Pass
10988	KHR-GL46.pixelstoragemodes.teximage3d.rgba32ui.16_16_4	pass	Pass	0	320	Pass
10989	KHR-GL46.pixelstoragemodes.teximage3d.rgba32ui.16_1_0	pass	Pass	0	328	Pass
10990	KHR-GL46.pixelstoragemodes.teximage3d.rgba32ui.16_1_1	pass	Pass	0	324	Pass
10991	KHR-GL46.pixelstoragemodes.teximage3d.rgba32ui.1_0_0	pass	Pass	0	329	Pass
10992	KHR-GL46.pixelstoragemodes.teximage3d.rgba32ui.1_1_0	pass	Pass	0	330	Pass
10993	KHR-GL46.pixelstoragemodes.teximage3d.rgba32ui.1_1_1	pass	Pass	0	382	Pass
10994	KHR-GL46.pixelstoragemodes.teximage3d.rgba4.0_0_0	pass	Pass	0	330	Pass
10995	KHR-GL46.pixelstoragemodes.teximage3d.rgba4.16_0_0	pass	Pass	0	330	Pass
10996	KHR-GL46.pixelstoragemodes.teximage3d.rgba4.16_16_0	pass	Pass	0	330	Pass
10997	KHR-GL46.pixelstoragemodes.teximage3d.rgba4.16_16_1	pass	Pass	0	330	Pass
10998	KHR-GL46.pixelstoragemodes.teximage3d.rgba4.16_16_4	pass	Pass	0	330	Pass
10999	KHR-GL46.pixelstoragemodes.teximage3d.rgba4.16_1_0	pass	Pass	0	377	Pass
11000	KHR-GL46.pixelstoragemodes.teximage3d.rgba4.16_1_1	pass	Pass	0	327	Pass
11001	KHR-GL46.pixelstoragemodes.teximage3d.rgba4.1_0_0	pass	Pass	0	316	Pass
11002	KHR-GL46.pixelstoragemodes.teximage3d.rgba4.1_1_0	pass	Pass	0	328	Pass
11003	KHR-GL46.pixelstoragemodes.teximage3d.rgba4.1_1_1	pass	Pass	0	330	Pass
11004	KHR-GL46.pixelstoragemodes.teximage3d.rgba8.0_0_0	pass	Pass	0	330	Pass
11005	KHR-GL46.pixelstoragemodes.teximage3d.rgba8.16_0_0	pass	Pass	0	329	Pass
11006	KHR-GL46.pixelstoragemodes.teximage3d.rgba8.16_16_0	pass	Pass	0	328	Pass
11007	KHR-GL46.pixelstoragemodes.teximage3d.rgba8.16_16_1	pass	Pass	0	377	Pass
11008	KHR-GL46.pixelstoragemodes.teximage3d.rgba8.16_16_4	pass	Pass	0	330	Pass
11009	KHR-GL46.pixelstoragemodes.teximage3d.rgba8.16_1_0	pass	Pass	0	320	Pass
11010	KHR-GL46.pixelstoragemodes.teximage3d.rgba8.16_1_1	pass	Pass	0	329	Pass
11011	KHR-GL46.pixelstoragemodes.teximage3d.rgba8.1_0_0	pass	Pass	0	330	Pass
11012	KHR-GL46.pixelstoragemodes.teximage3d.rgba8.1_1_0	pass	Pass	0	327	Pass
11013	KHR-GL46.pixelstoragemodes.teximage3d.rgba8.1_1_1	pass	Pass	0	324	Pass
11014	KHR-GL46.pixelstoragemodes.teximage3d.rgba8i.0_0_0	pass	Pass	0	330	Pass
11015	KHR-GL46.pixelstoragemodes.teximage3d.rgba8i.16_0_0	pass	Pass	0	327	Pass
11016	KHR-GL46.pixelstoragemodes.teximage3d.rgba8i.16_16_0	pass	Pass	0	323	Pass
11017	KHR-GL46.pixelstoragemodes.teximage3d.rgba8i.16_16_1	pass	Pass	0	330	Pass
11018	KHR-GL46.pixelstoragemodes.teximage3d.rgba8i.16_16_4	pass	Pass	0	330	Pass
11019	KHR-GL46.pixelstoragemodes.teximage3d.rgba8i.16_1_0	pass	Pass	0	319	Pass
11020	KHR-GL46.pixelstoragemodes.teximage3d.rgba8i.16_1_1	pass	Pass	0	319	Pass
11021	KHR-GL46.pixelstoragemodes.teximage3d.rgba8i.1_0_0	pass	Pass	0	330	Pass
11022	KHR-GL46.pixelstoragemodes.teximage3d.rgba8i.1_1_0	pass	Pass	0	330	Pass
11023	KHR-GL46.pixelstoragemodes.teximage3d.rgba8i.1_1_1	pass	Pass	0	330	Pass
11024	KHR-GL46.pixelstoragemodes.teximage3d.rgba8snorm.0_0_0	pass	Pass	0	330	Pass
11025	KHR-GL46.pixelstoragemodes.teximage3d.rgba8snorm.16_0_0	pass	Pass	0	330	Pass
11026	KHR-GL46.pixelstoragemodes.teximage3d.rgba8snorm.16_16_0	pass	Pass	0	323	Pass
11027	KHR-GL46.pixelstoragemodes.teximage3d.rgba8snorm.16_16_1	pass	Pass	0	330	Pass
11028	KHR-GL46.pixelstoragemodes.teximage3d.rgba8snorm.16_16_4	pass	Pass	0	330	Pass
11029	KHR-GL46.pixelstoragemodes.teximage3d.rgba8snorm.16_1_0	pass	Pass	0	330	Pass
11030	KHR-GL46.pixelstoragemodes.teximage3d.rgba8snorm.16_1_1	pass	Pass	0	323	Pass
11031	KHR-GL46.pixelstoragemodes.teximage3d.rgba8snorm.1_0_0	pass	Pass	0	315	Pass
11032	KHR-GL46.pixelstoragemodes.teximage3d.rgba8snorm.1_1_0	pass	Pass	0	329	Pass
11033	KHR-GL46.pixelstoragemodes.teximage3d.rgba8snorm.1_1_1	pass	Pass	0	330	Pass
11034	KHR-GL46.pixelstoragemodes.teximage3d.rgba8ui.0_0_0	pass	Pass	0	329	Pass
11035	KHR-GL46.pixelstoragemodes.teximage3d.rgba8ui.16_0_0	pass	Pass	0	330	Pass
11036	KHR-GL46.pixelstoragemodes.teximage3d.rgba8ui.16_16_0	pass	Pass	0	316	Pass
11037	KHR-GL46.pixelstoragemodes.teximage3d.rgba8ui.16_16_1	pass	Pass	0	330	Pass
11038	KHR-GL46.pixelstoragemodes.teximage3d.rgba8ui.16_16_4	pass	Pass	0	327	Pass
11039	KHR-GL46.pixelstoragemodes.teximage3d.rgba8ui.16_1_0	pass	Pass	0	325	Pass
11040	KHR-GL46.pixelstoragemodes.teximage3d.rgba8ui.16_1_1	pass	Pass	0	320	Pass
11041	KHR-GL46.pixelstoragemodes.teximage3d.rgba8ui.1_0_0	pass	Pass	0	327	Pass
11042	KHR-GL46.pixelstoragemodes.teximage3d.rgba8ui.1_1_0	pass	Pass	0	330	Pass
11043	KHR-GL46.pixelstoragemodes.teximage3d.rgba8ui.1_1_1	pass	Pass	0	324	Pass
11044	KHR-GL46.polygon_offset_clamp.PolygonOffsetClampAvailability	pass	Pass	0	210	Pass
11045	KHR-GL46.polygon_offset_clamp.PolygonOffsetClampMinMax	fail	Fail	1	508	Fail
11046	KHR-GL46.polygon_offset_clamp.PolygonOffsetClampZeroInfinity	pass	Pass	0	504	Pass
11047	KHR-GL46.post_depth_coverage_tests.PostDepthSampleMask	not_supported	NotSupported	0	210	GL_ARB_post_depth_coverage not supported
11048	KHR-GL46.post_depth_coverage_tests.PostDepthShader	not_supported	NotSupported	0	208	GL_ARB_post_depth_coverage not supported
11049	KHR-GL46.primitive_restart.restart_mode	fail	Fail	1	510	Fail
